Order_ID,Order_Date,SKU,Product_Name,Category,Region,Store_Type,Units_Sold,Unit_Price,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method,image_url
100890,11/13/2023,AD-1939-B,NMD_R1,Footwear,Europe,Online,1,136.99,5,130.14,41.54,32,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
100833,3/4/2023,AD-9516-C,Primegreen Jacket,Apparel,Asia-Pacific,Retail,2,156.76,0,313.52,109.41,32,Female,Credit Card,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
101187,9/9/2025,AD-8601-D,Running Watch Strap,Accessories,Asia-Pacific,Online,3,35.48,5,101.12,29.56,38,Female,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100904,12/30/2024,AD-1599-B,Training Shorts,Apparel,Europe,Wholesale,2,25.41,0,50.82,14.51,40,Male,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100525,4/25/2024,AD-8052-C,Sports Bottle,Accessories,Latin America,Wholesale,3,14,10,37.8,9.34,16,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100813,8/3/2023,AD-2410-C,Training Cap,Accessories,Asia-Pacific,Online,5,18.83,0,94.15,30.76,17,Female,UPI,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100731,4/25/2024,AD-3028-B,Stan Smith,Footwear,North America,Online,2,96.02,0,192.04,56.49,43,Male,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
101031,11/25/2024,AD-8961-A,Z.N.E. Hoodie,Apparel,Asia-Pacific,Online,1,119,5,113.05,30.11,28,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
101140,2/14/2024,AD-9082-A,Superstar,Footwear,Europe,Retail,4,89.18,0,356.72,105.33,30,Male,Google Pay,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100440,12/10/2024,AD-1881-A,Ultraboost Light,Footwear,Europe,Wholesale,4,147.14,0,588.56,184.48,21,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100531,3/15/2025,AD-1918-C,Training Cap,Accessories,Europe,Retail,2,19.94,0,39.88,11.52,23,Male,PayPal,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100959,9/18/2023,AD-7297-D,Adicolor Hoodie,Apparel,Middle East & Africa,Outlet,2,67.56,0,135.12,35.75,29,Male,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100228,1/12/2024,AD-7813-D,NMD_R1,Footwear,Middle East & Africa,Retail,3,142.54,20,342.1,109.2,18,Male,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
101040,9/1/2023,AD-1672-B,Essentials Tee,Apparel,Europe,Outlet,5,24.87,20,99.48,19.19,31,Male,Debit Card,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
100212,7/13/2024,AD-8932-B,Training Shorts,Apparel,Latin America,Retail,2,32.31,0,64.62,19.29,31,Female,NetBanking,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100079,5/2/2023,AD-8381-D,Sports Bottle,Accessories,Asia-Pacific,Retail,4,15.64,0,62.56,21.71,46,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100148,3/26/2024,AD-9312-A,Superstar,Footwear,Asia-Pacific,Retail,4,99.25,5,377.15,133.53,33,Female,Cash,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100591,4/4/2023,AD-7204-D,Stan Smith,Footwear,Asia-Pacific,Online,4,85.74,0,342.96,95.02,24,Female,PayPal,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100707,7/8/2023,AD-8347-B,Adilette Slides,Footwear,North America,Online,1,35.89,0,35.89,11.09,40,Male,Cash,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69e60b96568f41ac8fa4afd3012d46e3_9366/Adilette_Aqua_Slides_Black_IF7371_01_standard.jpg
100589,7/4/2023,AD-1408-B,Running Watch Strap,Accessories,Asia-Pacific,Online,2,38.05,0,76.1,28.72,23,Male,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100133,6/8/2023,AD-4705-D,Training Cap,Accessories,North America,Outlet,4,25.11,20,80.35,33.92,16,Male,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100781,2/20/2023,AD-2922-A,Primegreen Jacket,Apparel,Asia-Pacific,Online,3,150.93,0,452.79,134.34,25,Female,PayPal,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100408,3/2/2024,AD-5933-D,Performance Socks (3-pack),Accessories,Europe,Retail,2,20.28,5,38.53,9.98,28,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100969,9/10/2024,AD-6918-D,Originals Backpack,Accessories,Asia-Pacific,Online,2,53.89,5,102.39,37.73,44,Male,UPI,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100507,8/31/2023,AD-7866-C,Essentials Tee,Apparel,Asia-Pacific,Online,3,28.06,5,79.97,21.4,34,Male,UPI,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
100876,2/2/2025,AD-4143-A,Superstar,Footwear,Middle East & Africa,Outlet,2,101.82,10,183.28,65.34,24,Female,NetBanking,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100504,2/21/2025,AD-8836-A,Gym Bag,Accessories,North America,Retail,4,44.86,5,170.47,54.65,34,Male,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100718,5/2/2025,AD-9095-D,Primegreen Jacket,Apparel,Europe,Outlet,4,150.96,5,573.65,113.41,28,Male,NetBanking,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100347,7/24/2023,AD-6883-D,Gym Bag,Accessories,Middle East & Africa,Retail,4,45.84,20,146.69,36.66,30,Male,Apple Pay,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100386,2/5/2025,AD-4626-B,Superstar,Footwear,Europe,Online,2,90,5,171,48.7,26,Female,UPI,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100000,10/16/2024,AD-7912-A,Stan Smith,Footwear,North America,Online,3,88.38,10,238.63,69.94,32,Female,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100360,1/12/2023,AD-1788-D,Essentials Tee,Apparel,Asia-Pacific,Online,2,21.86,20,34.98,7.43,43,Female,Credit Card,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
101133,4/28/2023,AD-7089-C,Copa Sense,Footwear,Europe,Online,4,173.06,0,692.24,210.25,38,Male,UPI,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100475,9/7/2023,AD-1916-B,Ultraboost Light,Footwear,Asia-Pacific,Online,2,161.02,10,289.84,76.67,19,Male,PayPal,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100777,10/5/2024,AD-7722-C,Tiro 23 Track Pants,Apparel,North America,Online,1,60.55,5,57.52,16.15,33,Male,PayPal,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d02df6c17bf34147ae3faef5011f4841_9366/Tiro_23_League_Training_Pants_Black_HS7230_01_laydown.jpg
100753,2/8/2023,AD-8695-A,Performance Socks (3-pack),Accessories,Europe,Retail,3,15.95,0,47.85,14.86,23,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100172,2/14/2023,AD-4950-A,Primegreen Jacket,Apparel,North America,Online,3,138.93,0,416.79,123.68,31,Female,Cash,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
100450,10/3/2024,AD-4368-D,Superstar,Footwear,Asia-Pacific,Online,1,89.51,20,71.61,22.12,29,Female,Debit Card,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100125,6/9/2024,AD-8504-A,Running Watch Strap,Accessories,Europe,Wholesale,3,42.16,10,113.83,37.3,25,Male,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100930,5/11/2024,AD-8713-C,Performance Socks (3-pack),Accessories,Europe,Online,3,19.15,10,51.7,15.64,22,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100530,5/9/2023,AD-7885-C,Performance Socks (3-pack),Accessories,North America,Online,3,17.49,0,52.47,27.18,41,Male,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100090,6/4/2025,AD-4073-C,Gym Bag,Accessories,North America,Outlet,2,47.21,0,94.42,36.17,27,Male,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
101161,5/15/2024,AD-4740-B,Adicolor Hoodie,Apparel,North America,Online,3,73.75,5,210.19,40.81,26,Female,NetBanking,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/cb64f14e00914389b9790ba55a528715_9366/JW5965_21_model.jpg
100181,11/18/2024,AD-8179-A,Primegreen Jacket,Apparel,Asia-Pacific,Retail,4,156.17,5,593.45,178.37,33,Female,PayPal,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
101026,8/20/2023,AD-2780-D,Training Cap,Accessories,North America,Online,4,21.68,5,82.38,27.07,30,Male,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100999,3/7/2023,AD-2922-B,Gym Bag,Accessories,Europe,Outlet,1,47.77,0,47.77,16.89,37,Female,UPI,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/d525201fecc84b71af1761f4e9cc371a_9366/Lounge_Duffel_Bag_Grey_JK5352_01_00_standard.jpg
100251,11/17/2023,AD-5836-B,Originals Backpack,Accessories,Latin America,Retail,2,56.19,10,101.14,26.53,33,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
100069,9/7/2023,AD-3979-D,Performance Socks (3-pack),Accessories,Asia-Pacific,Online,2,18.66,0,37.32,12.5,37,Male,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100131,4/9/2023,AD-3002-D,Training Shorts,Apparel,Asia-Pacific,Retail,4,29.45,0,117.8,44.62,21,Female,Cash,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100300,6/29/2024,AD-9428-A,Essentials Tee,Apparel,North America,Wholesale,3,26.27,0,78.81,19.94,33,Male,NetBanking,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
101132,6/29/2025,AD-7525-A,Ultraboost Light,Footwear,North America,Online,2,150.02,0,300.04,113.01,41,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100326,9/19/2023,AD-1721-A,Stan Smith,Footwear,Asia-Pacific,Online,3,91.04,0,273.12,74.74,32,Female,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
101019,7/21/2025,AD-8350-B,Ultraboost 22,Footwear,Asia-Pacific,Retail,2,166.26,0,332.52,103.33,36,Male,Credit Card,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100499,9/5/2025,AD-7536-C,Training Shorts,Apparel,North America,Outlet,1,31.4,0,31.4,7,41,Male,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/14732790a86d43329cf8df8f1c77367e_9366/Designed_for_Training_Workout_Shorts_Black_IK9723_01_laydown.jpg
100665,7/21/2024,AD-6886-D,Ultraboost Light,Footwear,Asia-Pacific,Online,2,151.48,0,302.96,94.41,23,Male,Debit Card,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100918,6/25/2023,AD-4058-B,Stan Smith,Footwear,North America,Outlet,3,73.52,0,220.56,53.82,18,Female,Credit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100495,8/20/2023,AD-7670-A,NMD_R1,Footwear,Europe,Online,4,122.85,0,491.4,152.88,26,Male,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
100338,4/5/2024,AD-6051-D,Performance Socks (3-pack),Accessories,North America,Online,1,18.12,5,17.21,3.92,38,Female,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100963,6/22/2023,AD-8060-B,Training Cap,Accessories,North America,Retail,3,23.28,10,62.86,23.53,25,Male,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100164,2/20/2025,AD-8391-C,Copa Sense,Footwear,Latin America,Online,1,168.43,40,101.06,40.48,16,Male,UPI,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100028,9/1/2024,AD-1651-A,Superstar,Footwear,North America,Online,5,92.53,0,462.65,134.03,34,Female,UPI,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100516,6/15/2023,AD-5444-D,Z.N.E. Hoodie,Apparel,Europe,Online,2,128.6,20,205.76,49.82,32,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100193,5/29/2024,AD-1674-A,Copa Sense,Footwear,Asia-Pacific,Online,4,172.16,0,688.64,193.87,31,Female,Cash,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
101103,4/22/2025,AD-6304-C,Ultraboost 22,Footwear,Latin America,Online,5,200.05,0,1000.25,230.51,26,Female,PayPal,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100169,11/5/2023,AD-9189-A,Stan Smith,Footwear,Europe,Retail,2,79.33,10,142.79,45.82,33,Male,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
101058,5/23/2025,AD-6036-C,Superstar,Footwear,Europe,Retail,4,88.34,20,282.69,73.42,29,Male,PayPal,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100173,3/1/2025,AD-8612-D,Running Watch Strap,Accessories,Europe,Online,1,41.31,0,41.31,16.74,21,Male,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100518,11/8/2024,AD-2565-A,Essentials Tee,Apparel,Asia-Pacific,Online,1,24.59,0,24.59,5.78,24,Male,Debit Card,https://shop.simon.com/cdn/shop/files/3f84ca8be8d64d3fb9b66db4a3b02046.jpg
100968,6/18/2024,AD-8753-C,Ultraboost 22,Footwear,Europe,Wholesale,4,172.75,5,656.45,191.99,32,Male,Google Pay,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100701,12/14/2024,AD-7824-B,Predator Freak,Footwear,Latin America,Retail,5,246.47,5,1170.73,364.43,30,Female,NetBanking,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
100491,10/17/2024,AD-4190-A,Training Cap,Accessories,North America,Retail,5,24.56,5,116.66,47.27,42,Female,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100073,3/11/2024,AD-4155-C,Sports Bottle,Accessories,Asia-Pacific,Online,1,12.83,5,12.19,4.31,45,Male,Debit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/dffb7992446842a98f73aa860118cfee_9366/FM9931_01_00_standard.jpg
100980,10/21/2024,AD-4823-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,3,106.58,5,303.75,106.97,42,Male,Apple Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100587,6/12/2024,AD-8558-B,Ultraboost Light,Footwear,Europe,Outlet,2,159.36,20,254.98,91.92,27,Female,NetBanking,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100234,8/15/2025,AD-7887-C,Superstar,Footwear,Europe,Online,2,97.39,0,194.78,58.41,18,Male,PayPal,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100214,11/21/2023,AD-9899-D,Training Cap,Accessories,Middle East & Africa,Retail,2,22.53,5,42.81,11.87,29,Male,Debit Card,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723744392/Go%20Live%20images/Batch%203/IP2780/IP2780_1_HARDWARE_Photography_Front_Center_View_grey_jkmmpe.jpg
100946,5/17/2025,AD-4644-D,Z.N.E. Hoodie,Apparel,North America,Online,4,124.12,5,471.66,155.6,27,Female,UPI,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100132,12/29/2023,AD-2697-B,Originals Backpack,Accessories,Asia-Pacific,Wholesale,2,56.85,0,113.7,30.06,16,Female,Cash,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/6e58dbe12eed418ba809246a19b2bd7d_9366/IU0178_01_00_standard.jpg
101155,9/8/2025,AD-9718-A,Stan Smith,Footwear,North America,Online,2,78.76,20,126.02,38.71,36,Male,Debit Card,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100732,8/24/2024,AD-6698-C,Adilette Slides,Footwear,Europe,Online,4,32.52,20,104.06,17.75,21,Female,NetBanking,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69e60b96568f41ac8fa4afd3012d46e3_9366/Adilette_Aqua_Slides_Black_IF7371_01_standard.jpg
100940,9/6/2024,AD-6440-B,Z.N.E. Hoodie,Apparel,Asia-Pacific,Retail,2,119.44,0,238.88,56.35,48,Female,PayPal,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/513a21b39fd644cf83561016dfa26f68_9366/JE7537_21_model.jpg
100185,12/21/2024,AD-3009-B,Performance Socks (3-pack),Accessories,Asia-Pacific,Retail,3,18.81,20,45.14,13.47,16,Other,UPI,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/717ff966f0854fe089472eb7a83debd8_9366/JC6446_03_standard_hover.jpg
100041,6/4/2025,AD-1452-A,Superstar,Footwear,North America,Retail,1,103.28,0,103.28,39.04,31,Male,Cash,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100108,1/9/2023,AD-5689-B,Running Watch Strap,Accessories,Asia-Pacific,Wholesale,3,39.62,0,118.86,40.17,33,Female,Google Pay,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/bfdb966c006f4a02a9b6ad0e00a5b1b4_9366/Running_Strap_Black_HN5572_01_standard.jpg
100848,5/12/2024,AD-5644-B,Ultraboost 22,Footwear,North America,Retail,5,199.39,0,996.95,236.22,29,Male,NetBanking,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100568,12/11/2024,AD-4339-C,Stan Smith,Footwear,Europe,Online,2,89.15,5,169.38,52.14,35,Female,UPI,https://assets.adidas.com/images/w_600%2Cf_auto%2Cq_auto/69721f2e7c934d909168a80e00818569_9366/Stan_Smith_Shoes_White_M20324_01_standard.jpg
100650,1/24/2024,AD-7258-C,Primegreen Jacket,Apparel,North America,Outlet,1,138.98,5,132.03,36.33,16,Male,Google Pay,"https://assets.adidas.com/images/c_fill,g_auto,w_1200,h_630,f_auto,q_auto/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg"
101000,6/1/2025,AD-3110-B,NMD_R1,Footwear,North America,Online,3,127.38,0,382.14,91.64,27,Male,Credit Card,https://assets.adidas.com/images/w_940%2Cf_auto%2Cq_auto/8563f8e2e30a4df4821eae1e002e3dc9_9366/GW5698_01_00_standard.jpg
101165,5/24/2024,AD-4175-D,Ultraboost 22,Footwear,Asia-Pacific,Wholesale,3,170.5,20,409.2,112.45,34,Male,Debit Card,https://justfreshkicks.com/wp-content/uploads/2021/12/adidas-Ultra-Boost-2022-Triple-White-GX5459-Release-Date-Price.jpeg
100483,3/11/2024,AD-5223-B,Predator Freak,Footwear,Asia-Pacific,Outlet,4,222.32,40,533.57,153.7,41,Male,Apple Pay,https://www.soccervillage.com/mm5/graphics/00000001/1/fy0610_g01.jpg
100468,4/1/2024,AD-6878-A,Copa Sense,Footwear,Middle East & Africa,Retail,2,143.92,20,230.27,78.44,36,Female,Google Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1727704399/Batch%204_5/GZ1370/GZ1370_1_FOOTWEAR_Photography_Side_Lateral_Center_View_grey_ooqo8x.jpg
100024,9/19/2025,AD-7570-A,Superstar,Footwear,Latin America,Online,3,88.31,0,264.93,80.5,30,Male,UPI,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100660,2/5/2023,AD-3438-A,Superstar,Footwear,Asia-Pacific,Retail,3,94.21,10,254.37,60.55,39,Male,Google Pay,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
100679,10/11/2023,AD-9151-B,Ultraboost Light,Footwear,Asia-Pacific,Retail,2,155.49,20,248.78,62.32,29,Female,Google Pay,https://res.cloudinary.com/dtc2q8arn/image/upload/v1723747674/Go%20Live%20images/Batch%203/ID3316/ID3316_14_FOOTWEAR_Photography_HeroMrktng_View_3_uk3cpt.jpg
100752,8/29/2024,AD-9821-C,Superstar,Footwear,North America,Online,1,91.04,0,91.04,20.12,47,Male,Credit Card,https://footdistrict.com/cdn/shop/files/sneakers-adidas-originals-superstar-eg4958-0.jpg
